"national_inv","lead_time","in_transit_qty","forecast_3_month","forecast_6_month","forecast_9_month","sales_1_month","sales_3_month","sales_6_month","sales_9_month","min_bank","potential_issue.Yes","pieces_past_due","perf_6_month_avg","perf_12_month_avg","local_bo_qty","deck_risk.Yes","oe_constraint.Yes","ppap_risk.Yes","stop_auto_buy.Yes","rev_stop.Yes","went_on_backorder.Yes"
1,9,0,5,8,11,5,11,15,18,6,0,0,0.68,0.66,0,0,0,0,1,0,1
1,9,1,8,15,22,2,7,13,19,4,0,0,0.43,0.45,0,0,0,0,1,0,1
0,8,0,4,4,5,1,5,9,13,1,0,1,0.82,0.75,0,0,0,0,1,0,1
6,4,0,0,2,5,0,1,4,5,0,0,0,0.84,0.86,0,0,0,0,1,0,1
82,2,0,0,0,0,1,1,1,3,0,0,0,0.91,0.86,0,0,0,0,1,0,0
0,2,0,30,70,70,4,9,16,30,4,0,0,-99,-99,0,0,0,0,1,0,1
7,9,0,0,0,0,0,1,2,3,0,0,0,0.68,0.66,0,0,0,0,1,0,0
0,8,0,58,58,58,0,1,1,1,0,0,0,0.76,0.77,0,1,0,1,1,0,1
-54,8,24,465,825,1089,82,363,621,1019,290,0,12,0.84,0.86,60,0,0,0,1,0,1
1,8,0,0,0,0,0,0,0,0,0,0,0,0.94,0.97,0,0,0,0,1,0,0
0,9,0,2,3,4,1,2,2,3,1,0,0,0.68,0.66,0,0,0,0,1,0,1
24,2,1,77,137,212,9,15,32,69,9,0,0,0.4,0.6,0,0,0,0,1,0,1
81,2,0,0,0,0,0,1,2,3,0,0,0,0.96,0.96,0,0,0,0,1,0,0
3,2,0,180,312,457,9,43,78,81,39,0,0,-99,-99,0,1,0,0,1,0,1
11,2,0,0,0,0,0,2,2,2,0,0,0,0.8,0.83,0,1,0,0,1,0,0
0,2,0,4,7,8,0,0,0,0,0,0,0,0.99,0.96,0,1,0,0,1,0,1
0,8,0,5,8,9,1,4,6,9,0,0,0,0.95,0.93,0,0,0,0,1,0,1
6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
0,8,0,22,30,42,10,18,27,32,0,0,0,0.84,0.89,0,0,0,0,1,0,1
39,2,0,8,40,80,6,36,86,118,0,0,0,0.78,0.83,0,0,0,0,1,0,1
2,4,0,0,0,0,0,0,0,0,0,0,0,0.73,0.78,0,0,0,0,1,0,0
-3,8,0,184,282,321,35,114,204,272,13,0,0,-99,-99,3,0,0,0,1,0,1
-40,8,0,536,860,1238,74,405,573,757,67,0,0,0.97,0.94,42,0,0,0,1,0,1
0,8,0,4,4,6,1,2,4,4,0,0,0,0.81,0.82,0,0,0,0,1,0,1
0,2,0,6,9,9,0,0,0,0,0,0,0,0.42,0.36,0,1,0,1,1,0,1
1,8,0,2,4,6,0,5,5,6,1,0,0,0.96,0.96,0,0,0,0,1,0,1
9,2,0,21,39,60,17,44,59,77,1,0,0,0.99,0.93,0,0,0,0,1,0,1
0,2,0,3,4,4,0,0,0,0,0,0,0,0.5,0.4,0,0,0,0,1,0,0
10,2,0,12,24,46,2,8,22,38,0,0,1,0.85,0.89,0,0,0,1,1,0,1
16,2,0,168,182,280,26,50,109,147,0,0,168,0.02,0.1,0,0,0,0,1,0,1
3,2,5,20,35,55,4,18,34,45,0,0,0,0.8,0.82,0,0,0,0,1,0,0
14,2,50,0,50,50,2,18,39,49,0,0,0,0.48,0.32,0,0,0,0,1,0,0
4,2,0,16,32,48,2,13,28,39,0,0,3,0.91,0.89,0,0,0,0,1,0,1
9,2,0,52,92,136,20,65,96,156,7,0,0,0.45,0.57,0,0,0,0,1,0,1
56,2,0,0,0,0,4,16,29,44,3,0,0,1,0.98,0,0,0,0,1,0,0
4,16,0,0,0,0,0,0,0,0,1,0,0,0.38,0.44,0,0,0,1,1,0,0
12,2,0,0,10,30,2,14,30,45,2,0,0,0.91,0.86,0,0,0,0,1,0,0
0,2,0,4,7,8,0,0,0,0,0,0,0,0.42,0.36,0,1,0,0,1,0,1
0,2,0,53,53,53,0,4,4,4,0,0,0,0,0.33,0,1,0,0,1,0,1
0,8,0,5,7,7,0,0,0,0,0,0,0,0.42,0.36,0,1,0,0,1,0,1
0,2,0,11,15,19,0,0,0,0,0,0,0,0.98,0.99,0,0,0,0,1,0,1
0,8,0,3,4,6,0,0,3,7,2,0,0,0.84,0.77,0,0,0,1,1,0,1
11,4,0,0,0,0,0,3,4,4,0,0,0,0.73,0.78,0,0,0,0,1,0,0
0,12,0,22,34,50,4,9,24,34,0,0,1,0.78,0.78,0,0,0,0,1,0,1
6,12,0,24,48,88,4,22,47,74,9,0,0,0.69,0.69,0,0,0,0,1,0,1
-34,8,0,222,311,365,12,35,127,237,69,0,0,0.99,0.99,34,0,0,0,1,0,1
-36,2,2,473,702,892,328,538,776,1050,139,0,0,0.96,0.98,73,0,0,0,1,0,1
4,2,0,5,10,15,5,14,18,18,1,0,0,0.67,0.62,0,1,0,0,1,0,1
2,8,0,24,48,60,7,18,38,57,7,0,0,0.94,0.97,0,0,0,0,1,0,1
359,8,64,418,652,886,90,262,551,1023,182,0,106,0.84,0.82,0,0,0,0,1,0,0
50,0,27,192,353,505,73,193,374,556,44,0,0,0.93,0.86,5,0,0,0,0,0,1
13193,8,8229,11736,27504,39060,4209,13413,27397,41172,2866,0,0,0.7,0.64,0,0,0,0,1,0,0
8,8,0,24,24,48,6,15,27,38,3,0,0,0.93,0.96,0,0,0,0,1,0,1
3,8,0,40,71,98,12,30,50,77,8,0,0,0.92,0.84,0,0,0,0,1,0,1
0,8,0,45,75,105,12,44,79,97,1,0,0,0.89,0.88,1,0,0,1,1,0,1
56,8,27,0,26,52,5,21,44,63,15,0,0,0.98,0.99,0,0,0,0,1,0,0
6,8,0,0,7,7,2,4,11,13,0,0,0,1,1,0,0,0,0,1,0,1
3,2,0,2,6,8,0,2,5,9,0,0,0,0.91,0.86,0,0,0,0,1,0,1
1,9,0,1,1,2,0,1,1,2,0,0,0,1,0.99,0,0,0,0,1,0,1
13,2,0,0,0,15,0,2,4,4,1,0,0,0.97,0.98,0,1,0,0,1,0,0
4,10,3,3,3,3,0,2,7,9,0,0,0,0.89,0.9,0,0,0,0,1,0,0
7,2,0,0,5,5,0,0,5,11,0,0,0,0.98,0.99,0,0,0,0,1,0,1
1540,8,547,1670,3098,4526,688,1984,3747,5340,1282,0,0,0.76,0.72,0,0,0,1,1,0,0
0,12,0,20,30,50,2,11,24,34,0,0,0,0.9,0.89,0,0,0,0,1,0,1
4,2,0,0,0,0,0,0,0,0,0,0,0,0.8,0.83,0,0,0,0,1,0,0
2,2,0,0,1,1,1,1,2,2,0,0,0,0.8,0.82,0,1,0,0,1,0,1
1,2,0,0,0,0,0,0,0,0,0,0,0,0.97,0.93,0,0,0,0,1,0,0
4,2,0,1,1,1,1,5,5,5,0,0,0,1,0.94,0,1,0,0,1,0,1
-1,2,0,8,8,8,1,2,2,2,0,0,0,0.33,0.59,1,0,0,0,1,0,1
0,2,0,9,14,14,0,0,0,0,1,0,0,0.07,0.07,0,0,0,1,1,0,1
16,12,0,0,0,0,0,0,0,0,0,0,0,0.74,0.74,0,0,0,1,1,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,0.73,0.78,0,0,0,0,1,0,0
8,2,0,30,60,60,9,26,71,89,14,0,0,0.77,0.82,0,0,0,0,1,0,1
13,12,0,0,0,0,0,0,0,0,1,0,0,0.58,0.58,0,1,0,0,1,0,0
8,8,0,28,43,68,10,29,55,75,8,0,0,0.84,0.89,0,0,0,0,1,0,1
20,8,0,0,0,0,1,1,3,5,0,0,0,0.5,0.85,0,0,0,0,1,0,0
47,6,0,0,0,0,0,1,1,2,5,0,0,0.78,0.78,0,0,0,0,1,0,0
3,2,0,7,7,7,0,0,0,0,0,0,0,0.85,0.92,0,1,0,0,1,0,0
10,8,0,92,137,182,13,53,109,167,18,0,0,0.48,0.57,0,0,0,1,1,0,1
981,8,426,2304,4608,6624,556,1992,4212,6743,548,0,0,0.96,0.93,0,0,0,0,1,0,0
1,8,0,2,3,5,0,1,2,3,2,0,1,0.7,0.73,0,0,0,0,1,0,0
79,8,0,0,0,0,0,0,1,1,14,0,0,0.96,0.67,0,0,0,0,1,0,0
4,8,0,0,0,4,1,4,4,4,0,0,0,0.89,0.78,0,0,0,0,1,0,1
0,2,0,20,21,21,0,0,0,0,0,0,0,0.78,0.74,0,1,0,0,1,0,1
169,8,30,24,96,180,14,51,128,227,34,0,0,0.97,0.97,0,0,0,0,1,0,0
-29,8,3,864,1404,2208,278,924,1482,1867,200,0,0,0.31,0.18,53,0,0,0,1,0,1
67,8,0,0,0,0,3,6,8,13,4,0,0,0.99,0.97,0,0,0,0,1,0,0
13,8,0,11,11,21,2,13,19,24,3,0,0,0.92,0.95,0,0,0,1,1,0,0
26,4,0,0,0,0,0,1,4,6,1,0,0,0.24,0.14,0,1,0,0,1,0,0
0,2,0,2,2,2,0,0,0,0,0,0,0,0.76,0.77,0,1,0,0,1,0,1
79,8,0,0,0,0,0,0,0,0,0,0,0,0.91,0.63,0,0,0,0,1,0,0
13,8,0,0,0,0,0,0,0,0,0,0,0,0.82,0.75,0,0,0,0,1,0,0
89,8,87,205,468,684,64,236,430,624,54,0,0,0.79,0.66,0,0,0,0,1,0,0
10,2,0,0,0,0,5,33,33,33,0,0,0,0.69,0.69,0,0,0,0,1,0,1
13,2,0,0,0,0,0,0,1,2,0,0,0,0.84,0.77,0,1,0,1,1,0,0
4,2,0,16,16,16,10,24,28,28,0,0,0,0.24,0.31,0,1,0,1,1,0,1
41,2,0,0,0,0,14,24,28,28,14,0,0,0.45,0.45,0,1,0,0,1,0,0
3,2,0,6,6,6,0,0,0,0,0,0,0,1,0.96,0,1,0,0,1,0,1
4,2,0,2,4,8,0,6,11,14,0,0,0,0.99,0.99,0,0,0,0,1,0,1
4,8,0,20,40,60,6,15,19,29,0,0,0,1,0.92,0,0,0,0,1,0,1
0,8,1,5,5,5,0,4,5,7,1,0,0,0.98,0.98,0,0,0,1,1,0,1
85,8,0,0,0,0,2,10,26,46,2,0,0,0.97,0.95,0,0,0,0,1,0,0
5,8,0,0,0,0,0,1,2,5,2,0,0,0.96,0.97,0,1,0,0,1,0,0
59,12,0,0,0,6,14,37,64,106,25,0,0,0.76,0.73,0,0,0,0,1,0,0
0,12,0,1,1,1,0,0,0,0,0,0,0,0.95,0.86,0,0,0,1,1,0,1
13,0,0,209,319,319,29,78,148,202,8,0,0,0,0,0,0,0,0,0,0,0
0,8,0,2,3,4,1,3,3,4,0,0,0,0.8,0.83,0,0,0,0,1,0,1
7,8,0,25,61,96,10,27,68,95,0,0,3,0.96,0.96,0,0,0,0,1,0,1
6,2,0,40,60,100,14,31,42,44,0,0,0,0.9,0.83,0,0,0,0,1,0,1
295,8,3,0,0,0,16,39,96,162,23,0,0,0.97,0.93,0,0,0,0,1,0,0
6191,8,0,0,0,0,0,0,0,2,1,0,0,0.98,0.99,0,0,0,0,1,0,0
2,8,0,10,10,15,4,10,15,16,0,0,0,0.48,0.57,0,0,0,0,1,0,1
32,2,149,252,396,522,135,231,290,307,98,0,0,0.72,0.71,0,1,0,0,1,0,0
4,2,0,0,6,6,0,0,0,0,0,0,0,0.91,0.89,0,1,0,0,1,0,1
0,8,0,19,28,31,7,11,19,36,0,0,0,0,0,0,0,0,0,1,0,1
12,8,0,44,79,100,5,16,78,117,0,0,0,0.37,0.38,0,0,0,0,1,0,1
204,8,3,248,572,896,79,294,651,993,104,0,0,0.75,0.72,0,0,0,1,1,0,0
6,6,0,52,67,77,12,37,77,121,23,0,0,0.78,0.78,0,0,0,0,1,0,1
10589,2,3440,20000,37000,55000,5181,15851,32106,43837,5066,0,0,1,1,0,0,0,1,1,0,0
7,8,0,0,0,0,0,1,3,3,1,0,0,1,0.99,0,0,0,1,1,0,0
3,8,0,0,0,0,0,0,0,0,1,0,0,0.94,0.79,0,0,0,1,1,0,0
2,8,0,7,9,11,1,5,7,7,2,0,0,-99,-99,0,0,0,0,1,0,1
7,8,1,94,160,226,148,274,475,697,26,0,0,0.98,0.97,0,0,0,0,1,0,1
48,2,0,0,0,0,0,0,1,1,0,0,0,0.99,0.99,0,0,0,0,1,0,0
12,8,0,0,6,12,2,8,18,63,3,0,0,0.95,0.95,0,0,0,0,1,0,1
1,2,0,15,25,35,5,12,25,34,0,0,0,1,0.99,0,0,0,0,1,0,1
0,2,0,2,2,2,0,0,0,0,1,0,0,0.1,0.13,0,0,0,1,1,0,1
0,8,0,2,3,4,2,3,6,6,0,0,0,0.92,0.95,0,0,0,0,1,0,1
1,8,1,1,1,1,0,2,2,4,1,0,0,0.97,0.93,0,0,0,0,1,0,1
8,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2,12,0,29,46,66,0,5,10,10,0,0,0,0.78,0.78,0,1,0,0,1,0,1
0,4,0,9,9,9,0,0,0,0,0,0,0,0.24,0.14,0,1,0,0,1,0,1
0,2,0,65,65,65,0,0,0,0,0,0,0,0.98,0.94,0,1,0,0,1,0,1
0,2,0,4,7,8,0,0,0,0,0,0,0,0.42,0.36,0,0,0,1,1,0,1
0,2,0,5,7,9,0,0,0,0,0,0,0,0.79,0.57,0,0,0,1,1,0,1
4,2,0,25,25,25,8,8,8,8,3,0,0,0.96,0.95,0,1,0,0,1,0,1
3,8,0,0,0,0,3,5,7,9,0,0,0,0.78,0.74,0,1,0,0,1,0,0
1,8,0,3,5,6,0,4,5,6,0,0,0,0.17,0.33,0,0,0,0,1,0,1
4,8,0,0,0,0,0,0,0,0,0,0,0,0.79,0.84,0,0,0,1,1,0,0
157,52,0,0,0,0,4,15,32,46,0,0,0,0.86,0.88,0,1,0,0,1,0,0
0,8,0,66,66,75,12,36,66,89,13,0,21,0.37,0.54,2,0,0,0,1,0,1
6,8,2,17,22,23,5,13,24,40,0,0,0,0.83,0.71,0,0,0,0,1,0,0
1,8,0,2,3,4,3,5,8,10,1,0,0,0.68,0.69,0,0,0,1,1,0,0
95,8,0,0,0,0,5,15,26,40,3,0,0,0.85,0.9,0,0,0,0,1,0,0
0,12,0,6,7,9,0,1,5,6,0,0,0,0.78,0.78,0,0,0,1,1,0,1
11,2,10,23,48,78,9,35,67,86,4,0,0,0.98,0.98,0,0,0,0,1,0,1
1,3,0,9,17,29,6,21,41,49,0,0,0,0.99,0.98,0,0,0,0,1,0,1
3,8,0,1,3,6,0,2,4,7,0,0,1,0.8,0.82,0,0,0,0,1,0,0
3,8,0,0,1,2,0,0,2,2,0,0,0,0.78,0.86,0,0,0,0,1,0,1
12,8,0,0,0,3,2,3,12,17,0,0,0,0.86,0.88,0,0,0,0,1,0,0
-16,8,0,793,1278,1768,152,504,1037,1547,167,0,44,0.57,0.74,26,0,0,1,1,0,1
6263,8,6,0,0,0,80,269,541,1006,137,0,0,0.97,0.96,0,0,0,0,1,0,0
5,8,0,1,3,5,0,2,5,7,0,0,0,0.89,0.78,0,0,0,0,1,0,0
37,12,0,0,0,0,12,39,56,85,0,0,0,0,0.01,5,0,0,0,1,0,0
241,8,27,173,409,679,76,282,541,794,85,0,0,0.84,0.89,0,0,0,0,1,0,0
3,2,0,9,9,9,3,4,9,13,0,0,0,-99,0,0,0,0,0,1,0,1
1,8,0,16,34,52,5,9,29,42,0,0,0,0.87,0.83,0,0,0,0,1,0,1
140,8,1,0,0,175,13,40,82,165,25,0,0,1,0.99,0,0,0,0,1,0,0
3,8,0,10,15,20,6,17,27,38,6,0,0,0.66,0.87,0,0,0,0,1,0,1
11,8,0,0,0,0,0,0,0,0,1,0,0,0.37,0.54,0,0,0,0,1,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0.47,0.72,0,0,0,0,1,0,0
17,8,0,0,9,18,1,3,16,29,1,0,0,0.99,0.99,0,0,0,0,1,0,0
945,8,11,0,0,0,10,38,89,167,23,0,0,0.85,0.74,0,0,0,1,1,0,0
55,8,12,356,652,976,92,310,645,901,37,0,36,0.66,0.69,0,0,0,0,1,0,1
-13,8,26,8,8,15,6,13,17,17,7,0,2,0.84,0.86,13,1,0,0,1,0,0
0,8,900,350,350,350,0,0,0,0,85,0,0,0.41,0.47,0,1,0,0,1,0,1
8,8,7,14,21,35,3,9,20,31,2,0,0,0.84,0.89,0,0,0,0,1,0,1
3,8,0,32,39,39,3,7,14,27,0,0,3,0.42,0.36,0,0,0,0,1,0,1
0,8,0,4,6,8,0,1,4,6,0,0,0,0.85,0.56,0,0,0,1,1,0,1
6,8,0,86,119,152,6,41,89,151,21,0,0,0,0.19,0,0,0,0,1,0,1
1,12,0,7,7,7,0,0,6,7,0,0,0,0.78,0.78,0,0,0,1,1,0,1
5,8,0,0,0,0,1,2,2,3,0,0,0,0.56,0.46,0,0,0,0,1,0,0
0,8,0,5,9,11,6,7,8,12,0,0,0,0.78,0.86,0,0,0,0,1,0,1
11,0,0,4,4,6,1,5,9,14,1,0,0,0,0,0,0,0,0,1,0,0
5,12,0,0,0,0,0,0,0,0,0,0,0,0.78,0.78,0,1,0,0,1,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0.51,0.47,0,0,0,1,1,0,0
5,2,0,58,87,116,30,65,102,120,0,0,0,0.65,0.67,0,1,0,0,1,0,1
11,4,0,66,90,114,20,28,43,44,4,0,0,0.24,0.14,0,1,0,0,1,0,1
5,3,0,44,80,122,10,26,41,50,0,0,0,0.99,0.98,0,1,0,0,1,0,1
12,2,0,0,0,0,0,0,0,0,0,0,0,1,0.99,0,0,0,0,1,0,0
1,12,12,360,460,612,53,241,437,601,58,0,0,0.63,0.72,3,0,0,0,1,0,1
2,8,0,20,40,60,2,17,34,52,0,0,0,1,0.94,0,0,0,0,1,0,1
36,8,8,34,69,104,6,31,69,117,42,0,0,0.79,0.89,0,0,0,0,1,0,0
8,2,30,0,0,0,1,4,7,7,1,0,0,1,1,0,1,0,1,1,0,0
7,4,0,0,0,0,0,0,0,0,0,0,0,0.73,0.78,0,1,0,0,1,0,0
0,2,0,5,8,9,0,0,0,0,0,0,0,0.63,0.72,0,1,0,0,1,0,1
0,4,0,9,11,11,0,0,0,0,0,0,0,0.79,0.66,0,1,0,1,1,0,0
780,2,0,500,1000,1000,921,962,981,13004,292,0,0,0.5,0.66,0,0,0,1,1,0,1
11,12,0,2,2,2,0,0,0,0,1,0,0,0.58,0.58,0,1,0,0,1,0,0
21,8,0,0,24,48,6,18,34,61,0,0,0,1,0.99,0,0,0,0,1,0,0
0,8,0,0,0,0,0,0,0,0,0,0,0,0.92,0.92,0,0,0,0,1,0,0
710,4,0,0,0,0,1,12,35,35,8,0,0,0.97,0.96,0,0,0,0,1,0,0
2404,8,400,800,1850,3600,151,806,1677,2936,600,0,0,0.94,0.9,0,0,0,0,1,0,0
4,12,0,0,0,0,0,0,0,0,0,0,0,0.78,0.78,0,0,0,0,1,0,0
6,9,0,0,2,3,0,3,3,8,4,0,0,0.86,0.84,0,0,0,0,1,0,0
80,8,14,23,58,83,18,34,86,150,24,0,0,0.5,0.35,0,0,0,0,1,0,0
328,8,0,0,0,0,0,3,7,7,4,0,0,0.97,0.95,0,1,0,0,1,0,0
3,3,0,1,3,5,0,1,4,7,1,0,0,0.89,0.9,0,0,0,0,1,0,1
3,9,0,0,0,2,0,1,3,3,1,0,0,1,0.99,0,0,0,0,1,0,0
68,8,9,48,48,72,31,93,225,516,39,0,0,0.93,0.78,0,0,0,0,1,0,0
0,2,0,2,4,5,4,5,7,8,1,0,0,0.95,0.97,0,0,0,0,1,0,1
2,8,0,30,30,45,4,12,21,46,4,0,0,0,0.2,0,0,0,0,1,0,1
5,2,0,0,5,5,3,4,7,12,1,0,0,1,0.99,0,0,0,0,1,0,0
3,12,0,0,0,0,0,0,0,0,0,0,0,0.63,0.72,0,0,0,0,1,0,0
0,12,0,7,17,22,9,18,27,44,0,0,0,0.98,0.98,0,0,0,0,1,0,1
8,2,0,0,9,9,2,9,13,14,1,0,0,0.98,0.94,0,0,0,0,1,0,1
0,2,0,3,4,5,2,3,6,7,0,0,0,0.69,0.71,0,0,0,0,1,0,1
0,12,0,1,1,1,0,0,0,0,0,0,0,0.63,0.72,0,0,0,0,1,0,1
0,2,0,6,6,6,0,2,4,4,0,0,0,0.8,0.82,0,0,0,0,1,0,1
0,2,0,4,6,6,0,1,5,7,0,0,0,0.42,0.36,0,0,0,0,1,0,1
0,9,0,14,26,38,2,12,17,23,0,0,0,0.96,0.95,0,0,0,0,1,0,1
124,2,50,137,302,500,95,199,375,526,67,0,0,0.98,0.93,0,0,0,0,1,0,0
0,2,1,6,6,6,3,6,6,6,0,0,1,0.93,0.93,0,1,0,0,1,0,1
2,2,0,24,48,72,4,8,14,14,0,0,0,0.69,0.71,0,1,0,0,1,0,1
1,9,0,2,3,5,2,3,3,10,0,0,0,0.99,0.98,0,0,0,0,1,0,1
5,8,0,81,119,134,18,46,90,132,11,0,0,-99,-99,0,0,0,0,1,0,1
30,4,5,7,7,19,1,7,15,26,4,0,1,0.73,0.78,0,0,0,0,1,0,0
12,12,0,0,0,0,0,0,0,0,1,0,0,0.58,0.58,0,1,0,0,1,0,0
10,12,0,0,0,0,0,0,0,0,1,0,0,0.58,0.58,0,1,0,0,1,0,0
13,8,0,20,38,56,9,22,37,57,3,0,0,0.99,0.97,0,0,0,0,1,0,1
26,2,0,0,0,0,0,4,8,8,1,0,0,0.99,0.99,0,0,0,1,1,0,1
0,3,0,5,6,9,0,0,0,0,0,0,0,0.52,0.41,0,0,0,0,1,0,1
137,8,0,0,0,0,4,10,15,25,5,0,0,0.95,0.94,0,0,0,0,1,0,0
4,8,0,9,15,23,1,10,16,19,0,0,0,0.79,0.78,0,0,0,0,1,0,1
7,8,0,20,40,60,4,12,23,38,5,0,0,0.93,0.94,0,0,0,0,1,0,1
19,9,0,0,0,0,0,0,1,1,1,0,0,0.68,0.66,0,0,0,1,1,0,0
1,3,0,17,26,35,5,11,24,34,0,0,0,0.89,0.9,0,0,0,0,1,0,1
39,8,0,0,0,0,1,7,12,23,55,0,0,0.91,0.85,0,0,0,0,1,0,0
10,2,0,5,15,15,4,13,26,49,3,0,0,0.81,0.83,0,0,0,0,1,0,1
0,2,0,136,220,256,20,32,32,32,16,0,8,0.89,0.78,0,0,0,0,1,0,1
0,12,0,4,6,8,0,2,6,8,0,0,0,0.78,0.78,0,0,0,1,1,0,0
0,8,0,15,21,23,4,6,11,16,0,0,0,0.82,0.88,0,0,0,0,1,0,1
0,8,0,0,0,0,0,0,0,0,0,0,0,0.85,0.78,0,0,0,0,1,0,0
3,8,0,7,14,14,3,6,15,18,0,0,0,1,1,0,0,0,0,1,0,1
0,2,0,16,27,49,2,7,13,16,0,0,0,0.42,0.36,0,0,0,0,1,0,1
-64,8,0,120,120,120,2,106,122,133,23,0,0,0.61,0.71,100,0,0,0,1,0,1
10,2,0,21,42,63,9,15,34,58,3,0,0,0.97,0.98,0,0,0,0,1,0,0
45,8,0,22,46,70,3,20,53,82,19,0,22,0.91,0.89,0,0,0,0,1,0,0
11,4,0,15,40,55,9,24,73,94,10,0,0,0.86,0.91,0,0,0,0,1,0,1
212,8,261,562,1124,1718,210,685,1290,1817,275,0,0,0.94,0.96,0,0,0,0,1,0,0
0,8,0,3,5,6,2,4,4,9,2,0,0,0.99,0.99,0,0,0,0,1,0,1
0,2,0,7,10,13,1,3,4,6,1,0,0,0.69,0.71,0,1,0,1,1,0,1
4,2,0,0,0,0,0,0,0,0,0,0,0,0.8,0.82,0,1,0,0,1,0,0
41,2,13,32,72,112,14,38,54,54,13,0,0,0.82,0.75,0,0,0,1,1,0,0
2,2,0,60,67,96,5,6,6,6,1,0,0,0.81,0.83,0,1,0,0,1,0,1
7,12,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
17,12,0,29,56,83,2,24,47,66,19,0,0,0.78,0.78,0,1,0,1,0,0,1
0,12,58,42,82,102,17,51,154,211,37,0,0,0.78,0.78,0,0,0,1,1,0,1
6,8,0,0,5,10,0,1,9,13,2,0,0,0.82,0.87,0,0,0,0,1,0,0
0,8,0,35,56,77,6,22,33,53,11,0,0,1,0.98,0,0,0,0,1,0,1
5,8,0,15,23,39,5,15,30,50,0,0,0,0.91,0.95,0,0,0,0,1,0,1
43,8,35,254,350,446,118,310,419,718,136,0,0,0.94,0.9,0,0,0,0,1,0,1
9,8,0,0,0,0,0,0,0,0,0,0,0,0.8,0.82,0,0,0,0,1,0,0
485,2,0,0,0,0,0,0,0,0,0,0,0,0.59,0.78,0,0,0,0,1,0,0
260,8,105,617,1535,2237,510,1545,3065,4402,120,0,0,0.31,0.41,0,0,0,0,1,0,1
51,8,24,160,304,448,103,295,548,607,58,0,0,0.97,0.97,0,0,0,0,1,0,1
35,8,0,0,22,44,1,10,29,49,10,0,0,1,0.98,0,0,0,1,1,0,0
11,2,0,12,24,48,5,12,27,44,0,0,0,0.97,0.94,0,0,0,1,1,0,1
2,9,0,0,0,0,0,0,0,0,0,0,0,0.68,0.66,0,0,0,0,1,0,0
110,2,0,154,294,490,62,198,329,445,83,0,0,0.94,0.94,0,0,0,0,1,0,0
30,2,7,37,72,121,10,33,81,115,11,0,0,0.82,0.75,0,0,0,1,1,0,0
3,2,0,5,5,5,0,0,0,0,0,0,0,0.46,0.61,0,1,0,0,1,0,0
0,8,0,60,60,81,0,1,3,69,0,0,0,0,0,0,1,1,0,1,0,1
100,2,0,0,0,0,145,204,239,281,88,0,0,0.43,0.64,0,0,0,0,1,0,1
8,8,0,0,0,0,0,0,0,0,0,0,0,0.62,0.6,0,0,0,1,1,0,0
2,8,0,2,3,4,1,2,3,3,0,0,0,0.51,0.75,0,0,0,0,1,0,1
3,12,0,0,0,0,1,3,4,5,0,0,0,0.78,0.78,0,1,0,0,1,0,1
1,8,0,1,1,2,1,3,4,4,1,0,0,0.6,0.77,0,0,0,0,1,0,1
10,9,0,0,10,10,10,10,20,20,0,0,0,0.86,0.84,0,0,0,0,1,0,1
0,9,0,19,24,29,7,12,16,23,0,0,0,0.86,0.84,0,0,0,0,1,0,1
0,4,0,100,100,100,0,22,22,32,0,0,0,0.73,0.78,0,0,0,0,1,0,1
38,4,26,10,31,47,6,29,52,74,11,0,0,0.73,0.78,0,0,0,0,1,0,0
10,12,10,0,0,0,0,0,0,0,1,0,0,0.58,0.58,0,1,0,1,1,0,0
5890,52,0,0,0,0,38,155,294,454,46,0,0,1,0.87,0,1,0,0,1,0,0
25,12,0,0,10,20,5,7,9,20,2,0,0,0.63,0.72,0,0,0,0,1,0,0
0,8,0,31,54,81,0,0,0,0,0,0,13,0.95,0.96,1,0,0,0,1,0,1
0,5,0,14,23,25,0,0,0,0,0,0,0,0.68,0.69,0,1,0,1,1,0,1
5,12,3,12,15,24,4,14,27,33,1,0,0,0.78,0.78,0,0,0,0,1,0,1
0,8,0,47,47,47,1,3,8,16,2,0,0,0.97,0.95,0,0,0,0,1,0,1
1,12,0,1,1,1,0,0,1,1,0,0,0,0.63,0.72,0,0,0,0,1,0,0
20,8,0,0,24,24,1,6,10,23,1,0,0,0.97,0.97,0,0,0,0,1,0,0
-1,12,0,31,59,75,11,34,60,97,7,0,0,0.8,0.77,6,0,0,0,1,0,1
62,8,59,168,324,492,51,191,363,501,44,0,0,0.79,0.77,0,0,0,0,1,0,0
-3,8,0,24,38,52,10,23,33,43,5,0,0,0.71,0.66,3,0,0,0,1,0,1
4,2,1,3,6,9,1,5,9,18,0,0,0,0.68,0.64,0,0,0,0,1,0,0
0,4,0,15,19,19,0,0,0,0,0,0,0,0.85,0.78,0,1,0,1,1,0,1
2,8,0,43,43,65,8,24,59,83,5,0,3,0.17,0.33,0,0,0,0,1,0,1
-20,12,84,384,624,864,91,446,667,926,63,0,0,0.98,0.97,10,0,0,0,1,0,1
